category	time	position	Fst	pi	Dxy	T
neu	1	1190000	0.055305725638	0.0002657635438	1.6426709329847e-05	40
swp	1	1190000	0.07524036844	0.000254538517	2.24575571188119e-05	40
neu	2	1190000	0.0560132289	0.000265944704	1.63931380345782e-05	60
swp	2	1190000	0.10135680672	0.0002407016374	3.1146063600575e-05	60
neu	3	1190000	0.05658728174	0.000264387153	1.65779231823468e-05	80
swp	3	1190000	0.11231227076	0.0002343394102	3.40069047287904e-05	80
neu	4	1190000	0.057197902	0.0002650401058	1.67384916269085e-05	100
swp	4	1190000	0.1150491380724	0.0002317361832	3.4775987441234e-05	100
neu	5	1190000	0.0568321761711824	0.000264654237074148	1.68107587111322e-05	200
swp	5	1190000	0.12599078346	0.0002304315702	3.82177339281419e-05	200
neu	6	1190000	0.0580422606372746	0.000263374072144289	1.65893274182184e-05	300
swp	6	1190000	0.12970730038	0.000231661567	3.89792068786393e-05	300
neu	7	1190000	0.0595579976953908	0.000261298378557114	1.71213803128002e-05	400
swp	7	1190000	0.13480479504	0.0002335638298	4.08259241792319e-05	400
neu	8	1190000	0.0572488287975952	0.000261679988777555	1.61562908709834e-05	500
swp	8	1190000	0.13831823992	0.0002339621712	4.20985713491174e-05	500
neu	0	1210000	0.0550173732	0.000259354926	1.64032396126371e-05	20
swp	0	1210000	0.05795915288	0.0002641380242	1.75646311326344e-05	20
neu	1	1210000	0.0562839594	0.000259911832	1.68583028345107e-05	40
swp	1	1210000	0.075835413406	0.0002555318408	2.20644067744581e-05	40
neu	2	1210000	0.0555024082	0.000258189531	1.64930327548027e-05	60
swp	2	1210000	0.101022230216	0.0002404124768	2.9274149456369e-05	60
neu	3	1210000	0.058690227814	0.0002581608388	1.75954397133492e-05	80
swp	3	1210000	0.113043067	0.0002346681368	3.26718686246133e-05	80
neu	4	1210000	0.05785024546	0.0002589150252	1.75509932866314e-05	100
swp	4	1210000	0.117196100762	0.0002332356722	3.3819982804615e-05	100
neu	5	1210000	0.0573008850621242	0.000257540124048096	1.72306467883059e-05	200
swp	5	1210000	0.12572121734	0.0002312038216	3.69378197527777e-05	200
neu	6	1210000	0.0554284697795591	0.00025816299258517	1.62545502218275e-05	300
swp	6	1210000	0.13105732844	0.0002326141528	3.84199545034057e-05	300
neu	7	1210000	0.0576123779759519	0.00025724011262525	1.70242983046421e-05	400
swp	7	1210000	0.1340943094686	0.0002342545788	3.94108098930775e-05	400
neu	8	1210000	0.0566673986372745	0.00025465089238477	1.63784424116764e-05	500
swp	8	1210000	0.13993571264	0.0002351889634	4.15285671546011e-05	500
neu	0	1230000	0.05938800977	0.0002632391618	1.77416474002748e-05	20
swp	0	1230000	0.05681880986	0.0002653817688	1.80912768373582e-05	20
neu	1	1230000	0.058966278706	0.0002630369556	1.74042379294585e-05	40
swp	1	1230000	0.08054977195	0.0002569346374	2.4541347489095e-05	40
neu	2	1230000	0.059103353658	0.0002621668414	1.78021185620618e-05	60
swp	2	1230000	0.106698554506	0.0002434535226	3.28245736278473e-05	60
neu	3	1230000	0.06034526404	0.0002624844566	1.77731507559876e-05	80
swp	3	1230000	0.11913041916	0.0002375704718	3.67554904023569e-05	80
neu	4	1230000	0.05890340406	0.000261644099	1.73425497970364e-05	100
swp	4	1230000	0.122477108372	0.0002352909898	3.727379680199e-05	100
neu	5	1230000	0.0596752776232465	0.000261268061923848	1.81860096429402e-05	200
swp	5	1230000	0.13325259978	0.000232504448	4.09702192862038e-05	200
neu	6	1230000	0.0566189104008016	0.00025911086012024	1.65544907584106e-05	300
swp	6	1230000	0.14001007128	0.0002323675262	4.28515706423597e-05	300
neu	7	1230000	0.0602843534068136	0.000256857926452906	1.76952855376732e-05	400
swp	7	1230000	0.1396353697605	0.0002352718086	4.34056919333164e-05	400
neu	8	1230000	0.0574389876152305	0.000254546705811623	1.63323732916219e-05	500
swp	8	1230000	0.14668340264	0.0002361325214	4.58612381330639e-05	500
neu	0	1250000	0.056502629672	0.0002667215972	1.75612276323905e-05	20
swp	0	1250000	0.056447234918	0.0002602591306	1.66015527912718e-05	20
neu	1	1250000	0.057536993548	0.0002674670008	1.77585941629599e-05	40
swp	1	1250000	0.078004389284	0.000250969347	2.29191969965898e-05	40
neu	2	1250000	0.056127424686	0.0002669032848	1.74555080076256e-05	60
swp	2	1250000	0.10377512958	0.0002374289728	3.1176177033443e-05	60
neu	3	1250000	0.056729568994	0.0002663852686	1.73610405267321e-05	80
swp	3	1250000	0.11701153738	0.000232147522	3.51114757064899e-05	80
neu	4	1250000	0.056552226126	0.0002668703732	1.74464288826176e-05	100
swp	4	1250000	0.11900407246	0.0002306100326	3.55065395151427e-05	100
neu	5	1250000	0.055983635751503	0.00026522706252505	1.71153082861736e-05	200
swp	5	1250000	0.13009554778	0.000228162623	3.86774168755872e-05	200
neu	6	1250000	0.054132694004008	0.000264975706012024	1.63482826623079e-05	300
swp	6	1250000	0.13255396246	0.0002282562324	3.92008617698356e-05	300
neu	7	1250000	0.0540837526452906	0.000262070785170341	1.67810775362205e-05	400
swp	7	1250000	0.13344059724	0.0002325049428	3.94810890791001e-05	400
neu	8	1250000	0.0541075347915832	0.000261422369338677	1.6385723900286e-05	500
swp	8	1250000	0.14302631176	0.000231346147	4.31499384833163e-05	500
neu	0	1270000	0.056352146302	0.0002611706452	1.65937349466613e-05	20
swp	0	1270000	0.05759936833	0.0002704462776	1.80492336061086e-05	20
neu	1	1270000	0.057316281236	0.0002612195798	1.6881000971796e-05	40
swp	1	1270000	0.076187213412	0.0002613360456	2.30465538009695e-05	40
neu	2	1270000	0.056027398728	0.000260058134	1.69448568146498e-05	60
swp	2	1270000	0.1026759763	0.000249491801	3.11154042851939e-05	60
neu	3	1270000	0.05796678664	0.0002598288916	1.71305147545829e-05	80
swp	3	1270000	0.113452560776	0.0002441308008	3.42950737386848e-05	80
neu	4	1270000	0.05741494888	0.0002601203658	1.70713894729466e-05	100
swp	4	1270000	0.11840848887	0.000241899752	3.51786285281869e-05	100
neu	5	1270000	0.0562230880480962	0.000259554484368737	1.63961753835495e-05	200
swp	5	1270000	0.12702193221	0.0002415206646	3.80645239599249e-05	200
neu	6	1270000	0.0575026708216433	0.000257272769138277	1.69874851720129e-05	300
swp	6	1270000	0.13077148066	0.0002406030326	3.96968744006516e-05	300
neu	7	1270000	0.0589883375991984	0.000255767841883768	1.72406317326673e-05	400
swp	7	1270000	0.13494028014	0.0002438300826	4.12646782000917e-05	400
neu	8	1270000	0.0574268608416834	0.000254057198196393	1.64008467284648e-05	500
swp	8	1270000	0.14204498678	0.0002420531248	4.43573703257888e-05	500
neu	0	1290000	0.0578003049	0.0002676264608	1.74625774570163e-05	20
swp	0	1290000	0.0555272362	0.0002645055822	1.74525511906814e-05	20
neu	1	1290000	0.05948102588	0.0002677107764	1.82624211410777e-05	40
swp	1	1290000	0.07565139762	0.0002542235316	2.32620333713762e-05	40
neu	2	1290000	0.0562743199	0.0002677210384	1.71840814380916e-05	60
swp	2	1290000	0.09981911578	0.0002419071864	3.09624879139977e-05	60
neu	3	1290000	0.05849558444	0.0002671871474	1.80808649222421e-05	80
swp	3	1290000	0.112180478574	0.0002364372862	3.44260386255288e-05	80
neu	4	1290000	0.0572058252	0.000266690439	1.7883128735269e-05	100
swp	4	1290000	0.11501399832	0.000234148349	3.51194124541072e-05	100
neu	5	1290000	0.0574067681162325	0.000264875647094188	1.74229124989089e-05	200
swp	5	1290000	0.1235518304	0.0002337448748	3.76744453628087e-05	200
neu	6	1290000	0.0573226615831663	0.000262948959719439	1.71912135856843e-05	300
swp	6	1290000	0.12619714482	0.000233704998	3.87289735484953e-05	300
neu	7	1290000	0.0585440070140281	0.000261229423446894	1.77337951602112e-05	400
swp	7	1290000	0.13181624094	0.0002372240412	4.06664571280102e-05	400
neu	8	1290000	0.0576715477635271	0.000261123503807615	1.65868905543849e-05	500
swp	8	1290000	0.13464598886	0.0002381155654	4.17912993755385e-05	500
neu	0	1310000	0.05606981136	0.0002663165218	1.78869443418183e-05	20
swp	0	1310000	0.05753367842	0.0002688962962	1.79730901870815e-05	20
neu	1	1310000	0.057114923602	0.0002655424938	1.8052268958684e-05	40
swp	1	1310000	0.0781797296706	0.000257890691	2.43204077354098e-05	40
neu	2	1310000	0.058001477426	0.0002666003964	1.87282881036274e-05	60
swp	2	1310000	0.10108411429	0.0002454570078	3.12315285307439e-05	60
neu	3	1310000	0.059415110438	0.000266068671	1.91809010557304e-05	80
swp	3	1310000	0.11029920024	0.0002396987814	3.36894411503248e-05	80
neu	4	1310000	0.057811962578	0.0002655808232	1.80367100663256e-05	100
swp	4	1310000	0.1141660277	0.0002386752238	3.47778961279363e-05	100
neu	5	1310000	0.0584582674549098	0.000263288391783567	1.79778098385917e-05	200
swp	5	1310000	0.12412279786	0.0002376721028	3.8213501549944e-05	200
neu	6	1310000	0.0590066630460922	0.000262678447895792	1.7518630684086e-05	300
swp	6	1310000	0.12430513654	0.0002396412758	3.8424243327682e-05	300
neu	7	1310000	0.0576619403607214	0.000261493750501002	1.71791201437142e-05	400
swp	7	1310000	0.12407573828	0.0002410792178	3.8629365880574e-05	400
neu	8	1310000	0.0565009734629259	0.000259559115831663	1.70424159340806e-05	500
swp	8	1310000	0.1318726934	0.0002421216362	4.14206644998767e-05	500
neu	0	1330000	0.055637666558	0.0002639926804	1.72512575908837e-05	20
swp	0	1330000	0.057340578196	0.000262126718	1.75657902487634e-05	20
neu	1	1330000	0.056948574188	0.0002642425748	1.76517855528681e-05	40
swp	1	1330000	0.075762031422	0.0002542059204	2.23325935755439e-05	40
neu	2	1330000	0.05485772994	0.0002633489062	1.68220683757308e-05	60
swp	2	1330000	0.1002261179	0.0002435743132	2.93924762148319e-05	60
neu	3	1330000	0.0557246705136	0.0002629922146	1.68997677778214e-05	80
swp	3	1330000	0.109712219386	0.000238163637	3.2237342591156e-05	80
neu	4	1330000	0.055371451732	0.000262424001	1.67238102862002e-05	100
swp	4	1330000	0.11084216464	0.0002382960706	3.24032643457535e-05	100
neu	5	1330000	0.0562953913747495	0.000261146125250501	1.74692354568283e-05	200
swp	5	1330000	0.11981401726	0.0002376204994	3.51328230559082e-05	200
neu	6	1330000	0.0564783228416834	0.000260075430661323	1.75159151090846e-05	300
swp	6	1330000	0.12518961004	0.0002381667326	3.72210653430415e-05	300
neu	7	1330000	0.0581510490380761	0.000259313471543086	1.77768985376847e-05	400
swp	7	1330000	0.124575684032	0.0002408666076	3.74049848949612e-05	400
neu	8	1330000	0.0565175107014028	0.000257201999198397	1.70791934076346e-05	500
swp	8	1330000	0.13125867166	0.000241824828	3.91272618081724e-05	500
neu	0	1350000	0.058668270964	0.0002696714578	1.83927792443864e-05	20
swp	0	1350000	0.0577786301	0.0002747599784	1.91480036361071e-05	20
neu	1	1350000	0.05812292419	0.0002689091566	1.76065313275316e-05	40
swp	1	1350000	0.0777071965	0.0002659132078	2.50699959960403e-05	40
neu	2	1350000	0.05771243502	0.0002681049274	1.74245274917312e-05	60
swp	2	1350000	0.1017144936	0.0002533413104	3.24713258253873e-05	60
neu	3	1350000	0.057804907316	0.0002684984532	1.76089735957662e-05	80
swp	3	1350000	0.1127171816	0.0002482193138	3.59380195499522e-05	80
neu	4	1350000	0.0581087336	0.0002682702052	1.7653386704429e-05	100
swp	4	1350000	0.11552731258	0.0002464106286	3.65264745582446e-05	100
neu	5	1350000	0.0591781259719439	0.000268398184769539	1.81925462552666e-05	200
swp	5	1350000	0.12155794287	0.000246746356	3.85880259497742e-05	200
neu	6	1350000	0.0595803139779559	0.000266238899799599	1.76237469451439e-05	300
swp	6	1350000	0.12913923694	0.0002457596448	4.20750593664062e-05	300
neu	7	1350000	0.0607550688569138	0.000264746302004008	1.80171986010903e-05	400
swp	7	1350000	0.13145509448	0.0002478854408	4.21873012477192e-05	400
neu	8	1350000	0.0590920043086172	0.000262954089178357	1.75089095014165e-05	500
swp	8	1350000	0.1328306103	0.0002486750862	4.31158389091309e-05	500
neu	0	1370000	0.054796105978	0.000265596652	1.60943285337363e-05	20
swp	0	1370000	0.0561185604612	0.0002775998424	1.77820639234283e-05	20
neu	1	1370000	0.05483338069	0.0002648096734	1.61995249358499e-05	40
swp	1	1370000	0.07533436742	0.0002677244718	2.39698007988318e-05	40
neu	2	1370000	0.0551786204	0.000264334169	1.62704223595015e-05	60
swp	2	1370000	0.095219631818	0.0002568040354	3.03542081268507e-05	60
neu	3	1370000	0.055393889798	0.0002650210764	1.65992784765774e-05	80
swp	3	1370000	0.1045439265	0.0002522954778	3.31061455133743e-05	80
neu	4	1370000	0.055511268368	0.0002640253932	1.68146049924032e-05	100
swp	4	1370000	0.10864512892	0.000250018727	3.45456298294225e-05	100
neu	5	1370000	0.0563549638937876	0.000263771122845691	1.71251307070214e-05	200
swp	5	1370000	0.11325843372	0.000250681501	3.59222148312743e-05	200
neu	6	1370000	0.0562557358116232	0.000263413001402806	1.67521510793649e-05	300
swp	6	1370000	0.1192528349	0.0002501239094	3.84798460373459e-05	300
neu	7	1370000	0.0567945129659319	0.000264670277354709	1.70390484565844e-05	400
swp	7	1370000	0.12082614406	0.0002512087436	3.90413616643846e-05	400
neu	8	1370000	0.0555316671943888	0.000262271924849699	1.67202480472703e-05	500
swp	8	1370000	0.12600530728	0.0002515680864	4.0794070235067e-05	500
neu	0	1390000	0.054966628186	0.0002681761362	1.56891563879051e-05	20
swp	0	1390000	0.05398883708	0.0002678232722	1.68010134876085e-05	20
neu	1	1390000	0.05547674522	0.0002658644668	1.64711382234033e-05	40
swp	1	1390000	0.07384358474	0.0002571957112	2.25022223346548e-05	40
neu	2	1390000	0.05465338451	0.0002661371898	1.65046878679771e-05	60
swp	2	1390000	0.09518570758	0.0002468057604	2.88834022365746e-05	60
neu	3	1390000	0.054625967138	0.0002663592444	1.60668115895449e-05	80
swp	3	1390000	0.105066141696	0.0002420950546	3.1704591668456e-05	80
neu	4	1390000	0.056011613186	0.0002657796834	1.69756772206173e-05	100
swp	4	1390000	0.10765031682	0.0002398694498	3.24222896173028e-05	100
neu	5	1390000	0.0576940273547094	0.00026501042004008	1.74450779104065e-05	200
swp	5	1390000	0.11426658712	0.0002398719686	3.52676676791809e-05	200
neu	6	1390000	0.055580444749499	0.000264277719639279	1.65591065915419e-05	300
swp	6	1390000	0.11784334478	0.0002413361852	3.67130918058161e-05	300
neu	7	1390000	0.0572688964388778	0.000263157291983968	1.72483738960067e-05	400
swp	7	1390000	0.11922673836	0.0002426322988	3.67603177874145e-05	400
neu	8	1390000	0.0551635934769539	0.000259962104408818	1.6680614638755e-05	500
swp	8	1390000	0.12693656548	0.0002430879366	3.9999938934612e-05	500
neu	0	1410000	0.056380643408	0.0002731722574	1.71206403455774e-05	20
swp	0	1410000	0.0555606526	0.0002726538444	1.77253689981309e-05	20
neu	1	1410000	0.056468204878	0.0002718794642	1.74196486837457e-05	40
swp	1	1410000	0.074876854198	0.0002618467064	2.39101998253484e-05	40
neu	2	1410000	0.05583949667	0.0002711137046	1.68953973510437e-05	60
swp	2	1410000	0.09801939312	0.0002486135716	3.10274862144484e-05	60
neu	3	1410000	0.055792781966	0.0002719747182	1.67434318794418e-05	80
swp	3	1410000	0.10444920328	0.0002443861688	3.25857505696146e-05	80
neu	4	1410000	0.056459480004	0.0002709540242	1.72050846062651e-05	100
swp	4	1410000	0.11034671458	0.0002418646416	3.47758215664711e-05	100
neu	5	1410000	0.0588740808577154	0.000270296758917836	1.7378636476032e-05	200
swp	5	1410000	0.1143320962	0.00024229335	3.61405637499607e-05	200
neu	6	1410000	0.0580196940681363	0.000268515425851703	1.68939290667597e-05	300
swp	6	1410000	0.11875406252	0.0002437544932	3.78275740616303e-05	300
neu	7	1410000	0.0584817691482966	0.000267519207815631	1.71501174688263e-05	400
swp	7	1410000	0.12318997206	0.0002443606128	3.99518023416978e-05	400
neu	8	1410000	0.0578243341022044	0.000264080093386774	1.70263667476603e-05	500
swp	8	1410000	0.12514590534	0.000244435209	3.99532765277979e-05	500
neu	0	1430000	0.0568841773	0.0002675637086	1.75352107278518e-05	20
swp	0	1430000	0.05693069492	0.0002666123548	1.64917986594928e-05	20
neu	1	1430000	0.05647893812	0.0002677672354	1.74262314320054e-05	40
swp	1	1430000	0.0771700961	0.0002568629664	2.29108710253762e-05	40
neu	2	1430000	0.0569220307	0.0002668757178	1.73235879729751e-05	60
swp	2	1430000	0.10171847488	0.0002452918286	3.10183272022088e-05	60
neu	3	1430000	0.05724995226	0.000267807595	1.74906830488779e-05	80
swp	3	1430000	0.10873628984	0.00024083765	3.27824740722529e-05	80
neu	4	1430000	0.05759885634	0.0002670540556	1.78786034288848e-05	100
swp	4	1430000	0.1123439977	0.000239180357	3.44149811935466e-05	100
neu	5	1430000	0.0577541774629259	0.00026552734749499	1.76723622279542e-05	200
swp	5	1430000	0.1174848641	0.0002392294074	3.57698583227028e-05	200
neu	6	1430000	0.0582149072745491	0.000265552872945892	1.75550592709618e-05	300
swp	6	1430000	0.12331261684	0.000239385949	3.76976914543504e-05	300
neu	7	1430000	0.0596917067835671	0.000265341031262525	1.75571308523659e-05	400
swp	7	1430000	0.1239759199	0.0002415140948	3.80658293208914e-05	400
neu	8	1430000	0.0585475911691383	0.000263982241883768	1.7134797488493e-05	500
swp	8	1430000	0.12735625928	0.0002412786362	3.84665917470928e-05	500
neu	0	1450000	0.05659006742	0.0002581544416	1.68247153500833e-05	20
swp	0	1450000	0.05535221418	0.0002718782888	1.76227291206156e-05	20
neu	1	1450000	0.05861529456	0.000258611963	1.77513426778865e-05	40
swp	1	1450000	0.07676341068	0.0002584436228	2.50593770097622e-05	40
neu	2	1450000	0.05776769054	0.000258676808	1.73787718094922e-05	60
swp	2	1450000	0.09934504446	0.000246098865	3.21350586036397e-05	60
neu	3	1450000	0.060681233642	0.000259297919	1.82306059497458e-05	80
swp	3	1450000	0.108314209	0.0002418389132	3.48086103385394e-05	80
neu	4	1450000	0.058527559524	0.0002585298812	1.73288682360794e-05	100
swp	4	1450000	0.11251690868	0.000239934584	3.60209210149125e-05	100
neu	5	1450000	0.0580795094088176	0.000257652785771543	1.71595627874941e-05	200
swp	5	1450000	0.1142998184	0.0002409964626	3.68575043756521e-05	200
neu	6	1450000	0.0624055276953908	0.000257946211222445	1.82177601854081e-05	300
swp	6	1450000	0.11673397802	0.0002402984862	3.71159346370465e-05	300
neu	7	1450000	0.0613997424849699	0.000256817149498998	1.72246109057624e-05	400
swp	7	1450000	0.11733771612	0.000243310097	3.76035047762932e-05	400
neu	8	1450000	0.0582627616993988	0.000255851276352705	1.67657624861209e-05	500
swp	8	1450000	0.12156150068	0.0002453034742	3.84643799137849e-05	500
neu	0	1470000	0.05754979262	0.000263205833	1.70703201464015e-05	20
swp	0	1470000	0.05486092933	0.000261407568	1.69873484895645e-05	20
neu	1	1470000	0.059502752626	0.0002637107026	1.80621850237396e-05	40
swp	1	1470000	0.07381724614	0.000253034035	2.28247258858673e-05	40
neu	2	1470000	0.060070666318	0.0002635658202	1.79176860779764e-05	60
swp	2	1470000	0.095621511948	0.0002418994086	2.94548829129279e-05	60
neu	3	1470000	0.06082636096	0.0002626127444	1.78140370707538e-05	80
swp	3	1470000	0.10490209388	0.000238481081	3.20333499167637e-05	80
neu	4	1470000	0.060750700478	0.000262381474	1.79218604878735e-05	100
swp	4	1470000	0.10656240462	0.0002363762168	3.27453163794763e-05	100
neu	5	1470000	0.0588570604609218	0.000260707570340681	1.68896017446854e-05	200
swp	5	1470000	0.10976739852	0.0002371387276	3.33029674250762e-05	200
neu	6	1470000	0.0599308804208417	0.000259929519639279	1.72198340529731e-05	300
swp	6	1470000	0.11293710523	0.0002374278078	3.48482434314837e-05	300
neu	7	1470000	0.0589349652304609	0.000259475111222445	1.67754457460967e-05	400
swp	7	1470000	0.11456789602	0.0002400458228	3.44565322267527e-05	400
neu	8	1470000	0.0586993765190381	0.000257785873346693	1.65806145151162e-05	500
swp	8	1470000	0.118156225974	0.0002414157752	3.62424619332269e-05	500
neu	0	1490000	0.0591265674	0.0002640589094	1.8280526206395e-05	20
swp	0	1490000	0.05763547173	0.000263648377	1.77050306056383e-05	20
neu	1	1490000	0.060110021792	0.0002631621334	1.88039679289265e-05	40
swp	1	1490000	0.07736891332	0.0002561948452	2.43827949238546e-05	40
neu	2	1490000	0.06072480599	0.0002639739028	1.8691205910053e-05	60
swp	2	1490000	0.09765676232	0.0002472177028	3.0552742975458e-05	60
neu	3	1490000	0.05967247184	0.0002631135996	1.86782345405734e-05	80
swp	3	1490000	0.10651415104	0.0002423463244	3.30266242554391e-05	80
neu	4	1490000	0.05848915162	0.0002630145972	1.8493250427912e-05	100
swp	4	1490000	0.1081245379	0.0002409604268	3.39871327180729e-05	100
neu	5	1490000	0.0594410525831663	0.000262042927254509	1.83794347522428e-05	200
swp	5	1490000	0.10878482998	0.0002422869686	3.34634171410094e-05	200
neu	6	1490000	0.0583850325851703	0.00026068384749499	1.75046979023662e-05	300
swp	6	1490000	0.11318193478	0.0002421694996	3.53712458103719e-05	300
neu	7	1490000	0.0571958344689379	0.000259467786573146	1.71339165466447e-05	400
swp	7	1490000	0.1148134194	0.000244185148	3.56737497279115e-05	400
neu	8	1490000	0.0589849577955912	0.000258487737274549	1.72254711407171e-05	500
swp	8	1490000	0.11658578174	0.0002455690616	3.64988236875862e-05	500
neu	0	1510000	0.05732541632	0.0002609128928	1.72391601988843e-05	20
swp	0	1510000	0.0594059378	0.0002617419862	1.74168890074023e-05	20
neu	1	1510000	0.05985781138	0.0002604308098	1.8278635966559e-05	40
swp	1	1510000	0.07759294689	0.0002497158318	2.32398096302476e-05	40
neu	2	1510000	0.05900600652	0.0002600409732	1.80798629506543e-05	60
swp	2	1510000	0.09958317156	0.0002396945174	3.00428751942782e-05	60
neu	3	1510000	0.05992033982	0.0002604582018	1.79819530746798e-05	80
swp	3	1510000	0.10732922398	0.0002355428372	3.23701613713371e-05	80
neu	4	1510000	0.05853546852	0.0002604716452	1.74025122836646e-05	100
swp	4	1510000	0.11018062976	0.0002339210936	3.29189907868584e-05	100
neu	5	1510000	0.060663436012024	0.00025883128256513	1.82857823319567e-05	200
swp	5	1510000	0.11457377702	0.0002355325906	3.47725220347858e-05	200
neu	6	1510000	0.0575741486973948	0.000257280594388778	1.71404458464095e-05	300
swp	6	1510000	0.11875479492	0.0002366373218	3.61733978557843e-05	300
neu	7	1510000	0.058860329739479	0.000255564862124249	1.72214666906439e-05	400
swp	7	1510000	0.12026648756	0.0002392046424	3.67473557626925e-05	400
neu	8	1510000	0.0600976341683367	0.000254528668737475	1.78615965103924e-05	500
swp	8	1510000	0.12553782862	0.00023951081	3.84990723139466e-05	500
neu	0	1530000	0.05671754776	0.0002694754358	1.73144479501987e-05	20
swp	0	1530000	0.055843884108	0.0002616482638	1.74562517560984e-05	20
neu	1	1530000	0.05594674856	0.0002689013144	1.70394280412602e-05	40
swp	1	1530000	0.07627705508	0.000251483152	2.41465655664172e-05	40
neu	2	1530000	0.05753259406	0.000269369721	1.75161017882805e-05	60
swp	2	1530000	0.0943812291	0.000242442511	2.98950704182052e-05	60
neu	3	1530000	0.0585016683	0.0002697961352	1.76427426725014e-05	80
swp	3	1530000	0.10263266018	0.0002379859336	3.25802870656655e-05	80
neu	4	1530000	0.057975009048	0.0002696469154	1.77888315528321e-05	100
swp	4	1530000	0.10601174172	0.0002365574846	3.32080595441655e-05	100
neu	5	1530000	0.058087970761523	0.000267022549699399	1.77717188826322e-05	200
swp	5	1530000	0.11214681334	0.000238159168	3.54231794011134e-05	200
neu	6	1530000	0.0566299113627255	0.000266157906412826	1.69094505642112e-05	300
swp	6	1530000	0.11730234252	0.000238558676	3.69619377690875e-05	300
neu	7	1530000	0.0562700356513026	0.000264039800400802	1.68210360752594e-05	400
swp	7	1530000	0.11918916722	0.00024106674	3.69942185712846e-05	400
neu	8	1530000	0.0583270439559118	0.000265158665731463	1.67149639145605e-05	500
swp	8	1530000	0.12353698042	0.0002417285914	3.91968523234711e-05	500
neu	0	1550000	0.05620116658	0.000264100121	1.75954709376057e-05	20
swp	0	1550000	0.057578278244	0.0002594126126	1.72371165796241e-05	20
neu	1	1550000	0.05710129338	0.000263768812	1.79946236563646e-05	40
swp	1	1550000	0.07537032418	0.0002477420646	2.31206647619685e-05	40
neu	2	1550000	0.05937883808	0.0002631688296	1.88062964262965e-05	60
swp	2	1550000	0.09365595996	0.000239250357	2.87966473580981e-05	60
neu	3	1550000	0.05775552442	0.0002632207942	1.77619301779224e-05	80
swp	3	1550000	0.10044848316	0.0002344156808	3.06120182604761e-05	80
neu	4	1550000	0.05733862306	0.0002630034332	1.77015279927949e-05	100
swp	4	1550000	0.1026029924	0.0002339818972	3.11312197813005e-05	100
neu	5	1550000	0.0567586816232465	0.000262046051102204	1.77748500923691e-05	200
swp	5	1550000	0.10549062318	0.0002346615618	3.15439748044047e-05	200
neu	6	1550000	0.0570966862725451	0.000261620626653307	1.75523843713294e-05	300
swp	6	1550000	0.10975316792	0.0002359069736	3.31249373729115e-05	300
neu	7	1550000	0.0543305303807615	0.000260165949699399	1.61469741506456e-05	400
swp	7	1550000	0.10922234982	0.00023761802	3.28991046584068e-05	400
neu	8	1550000	0.0559727951623247	0.000260287325651303	1.67178249538026e-05	500
swp	8	1550000	0.11503932998	0.0002374905784	3.50828970498732e-05	500
neu	0	1570000	0.0556510069	0.000259242619	1.60731677119212e-05	20
swp	0	1570000	0.05922276184	0.000268709016	1.78140826304602e-05	20
neu	1	1570000	0.05551968946	0.000258241675	1.58234488888549e-05	40
swp	1	1570000	0.07624937924	0.0002596246458	2.31019279172825e-05	40
neu	2	1570000	0.05721108146	0.0002586282022	1.65757075986536e-05	60
swp	2	1570000	0.09732820008	0.0002501698036	2.97902058205951e-05	60
neu	3	1570000	0.05571169604	0.000258371107	1.58120644919072e-05	80
swp	3	1570000	0.10481817848	0.0002464642468	3.23646278382881e-05	80
neu	4	1570000	0.0553419387	0.0002578928544	1.56966026650946e-05	100
swp	4	1570000	0.10582669116	0.000245372314	3.26190305832891e-05	100
neu	5	1570000	0.0563405108096192	0.000258403722244489	1.65864962675961e-05	200
swp	5	1570000	0.11369167016	0.000245779595	3.44344617565739e-05	200
neu	6	1570000	0.0571671156312625	0.000257871395991984	1.69512283834957e-05	300
swp	6	1570000	0.11566693996	0.0002464859534	3.53226013427421e-05	300
neu	7	1570000	0.0571244466813627	0.00025587494749499	1.60857884527234e-05	400
swp	7	1570000	0.1149232576	0.0002477243496	3.5148658662375e-05	400
neu	8	1570000	0.0559109370140281	0.000254309763727455	1.5916154852178e-05	500
swp	8	1570000	0.12000572184	0.0002483305686	3.6769413578908e-05	500
neu	0	1590000	0.05717576594	0.0002636890404	1.7811146844482e-05	20
swp	0	1590000	0.05716538774	0.0002638384334	1.78280729896787e-05	20
neu	1	1590000	0.05583779145	0.0002624130442	1.72423507009257e-05	40
swp	1	1590000	0.0741564909	0.0002549253672	2.32455121404317e-05	40
neu	2	1590000	0.057808905462	0.0002625919798	1.81687629287437e-05	60
swp	2	1590000	0.09357921334	0.0002446269484	2.92362055357152e-05	60
neu	3	1590000	0.056152144012	0.0002624637056	1.72064059522884e-05	80
swp	3	1590000	0.101473205524	0.0002415502594	3.1698129964349e-05	80
neu	4	1590000	0.056337448528	0.0002625763268	1.70153535353585e-05	100
swp	4	1590000	0.10403686594	0.0002402971622	3.28184913838413e-05	100
neu	5	1590000	0.057717937987976	0.000262074108617234	1.76896075542739e-05	200
swp	5	1590000	0.10979446836	0.0002406295324	3.46567710205435e-05	200
neu	6	1590000	0.0570028654649299	0.000260507196793587	1.72187863633592e-05	300
swp	6	1590000	0.11377598556	0.000241810329	3.60512482313784e-05	300
neu	7	1590000	0.0545202851002004	0.000259462004809619	1.6528428732292e-05	400
